SYMBOL,GENENAME,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
ENSRNOG00000067676,ENSRNOG00000067676,ENSRNOG00000067676,11.62142748,7.149253586,2.451664239,2.916081848,0.003544575,0.016937096,up
Mfge8,milk fat globule EGF and factor V/VIII domain containing,ENSRNOG00000017510,203.1559541,-2.576281987,0.565521617,-4.555585336,5.22E-06,8.47E-05,down
Rapsn,receptor-associated protein of the synapse,ENSRNOG00000011208,355.3389642,2.027961612,0.416109423,4.87362578,1.10E-06,2.23E-05,up
Ccl3,C-C motif chemokine ligand 3,ENSRNOG00000011205,880.3553976,-2.168802209,0.53215714,-4.07549208,4.59E-05,0.000514349,down
Chrna4,cholinergic receptor nicotinic alpha 4 subunit,ENSRNOG00000011202,42.60816393,2.377299275,0.769888398,3.087849201,0.002016107,0.010885937,up
Ctla4,cytotoxic T-lymphocyte-associated protein 4,ENSRNOG00000054129,105.2908173,-3.481012135,0.636388772,-5.469945868,4.50E-08,1.47E-06,down
LOC500159,Ig kappa chain V-V region L6-like,ENSRNOG00000068610,683.5737498,-4.499437975,1.065633543,-4.222312635,2.42E-05,0.000303051,down
ENSRNOG00000062915,ENSRNOG00000062915,ENSRNOG00000062915,232.3462849,-2.97020982,0.702765581,-4.226458867,2.37E-05,0.00029872,down
LOC120102295,immunoglobulin kappa variable 1-9-like,ENSRNOG00000066922,976.9111706,-4.161416481,1.384994171,-3.004645484,0.002658906,0.013498728,down
ENSRNOG00000063340,ENSRNOG00000063340,ENSRNOG00000063340,123.1969852,-4.882382185,1.682047743,-2.902641857,0.003700295,0.017511809,down
ENSRNOG00000065364,ENSRNOG00000065364,ENSRNOG00000065364,15.59693178,7.578558357,2.233494539,3.393139416,0.000690965,0.004627959,up
Rpp14,ribonuclease P/MRP subunit p14,ENSRNOG00000039829,189.6017783,-5.485823042,1.420683786,-3.861396249,0.000112741,0.001064687,down
Slc47a2,solute carrier family 47 member 2,ENSRNOG00000038055,11.95591599,7.19124995,1.865748131,3.854351952,0.000116037,0.001087061,up
Ttll6,tubulin tyrosine ligase like 6,ENSRNOG00000004939,334.3303492,2.344736854,0.524794459,4.46791465,7.90E-06,0.000119394,up
Nek5,NIMA-related kinase 5,ENSRNOG00000048769,3684.759052,2.954517428,0.447353517,6.604435449,3.99E-11,3.03E-09,up
C1H10orf95,chromosome 1 C10orf95 homolog,ENSRNOG00000066499,70.56267971,2.538649679,0.727292091,3.49055037,0.000482027,0.003469927,up
Clec6a-ps1,C-type lectin domain family 6,ENSRNOG00000010057,10.50571061,-6.664030511,1.826245921,-3.649032387,0.00026323,0.002110841,down
ENSRNOG00000069444,ENSRNOG00000069444,ENSRNOG00000069444,550.4503181,-3.54665038,0.473001007,-7.498187793,6.47E-14,8.07E-12,down
ENSRNOG00000051612,ENSRNOG00000051612,ENSRNOG00000051612,86.4995018,-2.069305492,0.551886433,-3.749513248,0.000177178,0.001530056,down
Nat14,N-acetyltransferase 14,ENSRNOG00000067958,25.1085278,-5.035054919,1.401827362,-3.591779598,0.000328428,0.002522872,down
LOC685793,similar to serine/threonine kinase,ENSRNOG00000064423,14.80940708,7.499590226,2.31864732,3.234467856,0.001218696,0.007254219,up
Slc6a14,solute carrier family 6 member 14,ENSRNOG00000005687,7211.852382,-2.41006757,0.311756616,-7.730606023,1.07E-14,1.56E-12,down
ENSRNOG00000070163,ENSRNOG00000070163,ENSRNOG00000070163,56.1744268,-3.398497641,1.047777442,-3.243530071,0.001180583,0.007058686,down
Krt77,keratin 77,ENSRNOG00000036865,486.2920138,3.366046337,0.600485472,5.605541668,2.08E-08,7.38E-07,up
Gpnmb,glycoprotein nmb,ENSRNOG00000008816,22330.47038,-2.062385972,0.389977939,-5.288468308,1.23E-07,3.42E-06,down
